0	1679751191850
1	1679751191857
2	1679751191857
3	1679751191982
4	1679751191983
5	1679751191983
6	1679751192108
7	1679751192108
8	1679751192109
0	1679751192109
1	1679751192110
2	1679751192235
3	1679751192236
4	1679751192236
5	1679751192362
6	1679751192362
7	1679751192362
8	1679751192362
0	1679751192363
1	1679751192489
2	1679751192489
3	1679751192489
4	1679751192489
5	1679751192615
6	1679751192615
7	1679751192615
8	1679751192616
0	1679751192742
1	1679751192742
2	1679751192742
3	1679751192743
4	1679751192868
5	1679751192868
6	1679751192868
7	1679751192869
8	1679751192994
0	1679751192995
1	1679751192995
2	1679751192996
3	1679751193121
4	1679751193121
5	1679751193121
6	1679751193247
7	1679751193247
8	1679751193247
0	1679751193248
1	1679751193373
2	1679751193373
3	1679751193373
4	1679751193374
5	1679751193500
6	1679751193500
7	1679751193500
8	1679751193501
0	1679751193627
1	1679751193627
2	1679751193627
3	1679751193628
4	1679751193753
5	1679751193753
6	1679751193753
7	1679751193753
8	1679751193879
0	1679751193879
1	1679751193880
2	1679751193880
3	1679751194005
4	1679751194006
5	1679751194006
6	1679751194006
7	1679751194132
8	1679751194132
0	1679751194133
1	1679751194133
2	1679751194259
3	1679751194259
4	1679751194259
5	1679751194260
6	1679751194385
7	1679751194385
8	1679751194385
0	1679751194386
1	1679751194512
2	1679751194512
3	1679751194512
4	1679751194638
5	1679751194638
6	1679751194638
7	1679751194638
8	1679751194764
0	1679751194765
1	1679751194765
2	1679751194765
3	1679751194891
4	1679751194891
5	1679751194891
6	1679751194892
7	1679751195017
8	1679751195018
0	1679751195018
1	1679751195018
2	1679751195018
3	1679751195144
4	1679751195145
5	1679751195145
6	1679751195270
7	1679751195270
8	1679751195271
0	1679751195271
1	1679751195272
2	1679751195397
3	1679751195397
4	1679751195398
5	1679751195398
6	1679751195523
7	1679751195523
8	1679751195523
0	1679751195524
1	1679751195650
2	1679751195650
3	1679751195650
4	1679751195650
5	1679751195776
6	1679751195776
7	1679751195776
8	1679751195902
0	1679751195902
1	1679751195902
2	1679751195903
3	1679751196028
4	1679751196028
5	1679751196028
6	1679751196028
7	1679751196154
8	1679751196155
0	1679751196155
1	1679751196155
2	1679751196281
3	1679751196282
4	1679751196282
5	1679751196282
6	1679751196407
7	1679751196407
8	1679751196408
0	1679751196408
1	1679751196534
2	1679751196534
3	1679751196534
4	1679751196534
5	1679751196660
6	1679751196660
7	1679751196660
8	1679751196660
0	1679751196786
1	1679751196786
2	1679751196787
3	1679751196787
4	1679751196912
5	1679751196913
6	1679751196913
7	1679751196913
8	1679751197039
0	1679751197039
1	1679751197040
2	1679751197040
3	1679751197165
4	1679751197166
5	1679751197166
6	1679751197291
7	1679751197292
8	1679751197292
0	1679751197292
1	1679751197418
2	1679751197419
3	1679751197419
4	1679751197419
5	1679751197544
6	1679751197545
7	1679751197545
8	1679751197545
0	1679751197670
1	1679751197670
2	1679751197671
3	1679751197671
4	1679751197797
5	1679751197797
6	1679751197797
7	1679751197797
8	1679751197798
0	1679751197924
1	1679751197925
2	1679751197925
3	1679751198050
4	1679751198050
5	1679751198051
6	1679751198051
7	1679751198051
8	1679751198177
0	1679751198177
1	1679751198178
2	1679751198178
3	1679751198303
4	1679751198303
5	1679751198303
6	1679751198303
7	1679751198429
8	1679751198430
0	1679751198430
1	1679751198556
2	1679751198556
3	1679751198556
4	1679751198556
5	1679751198682
6	1679751198682
7	1679751198682
8	1679751198682
0	1679751198808
1	1679751198808
2	1679751198809
3	1679751198809
4	1679751198934
5	1679751198934
6	1679751198935
7	1679751198935
8	1679751199060
0	1679751199061
1	1679751199061
2	1679751199061
3	1679751199186
4	1679751199187
5	1679751199187
6	1679751199187
7	1679751199313
8	1679751199313
0	1679751199313
1	1679751199313
2	1679751199440
3	1679751199440
4	1679751199440
5	1679751199441
6	1679751199566
7	1679751199566
8	1679751199566
0	1679751199567
1	1679751199692
2	1679751199693
3	1679751199693
4	1679751199693
5	1679751199818
6	1679751199819
7	1679751199819
8	1679751199944
0	1679751199945
1	1679751199945
2	1679751199945
3	1679751200070
4	1679751200071
5	1679751200071
6	1679751200071
7	1679751200197
8	1679751200198
0	1679751200198
1	1679751200199
2	1679751200325
3	1679751200325
4	1679751200326
5	1679751200326
6	1679751200326
7	1679751200452
8	1679751200452
0	1679751200452
1	1679751200578
2	1679751200578
3	1679751200578
4	1679751200578
5	1679751200579
6	1679751200704
7	1679751200705
8	1679751200705
0	1679751200830
1	1679751200830
2	1679751200831
3	1679751200831
4	1679751200831
5	1679751200957
6	1679751200957
7	1679751200957
8	1679751200957
